x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.05212140083312988,0.0311051607131958,-0.01670550839292062,-0.09957349300384521,0.02187556028366089,-0.02354188175188554,-0.12786388397216797,-0.014089822769165039,-0.03041729987846864,-0.14672023057937622,-0.050815045833587646,-0.03651681454168809,-0.11264246702194214,-0.09151628613471985,-0.0019436242782155944,-0.14880990982055664,-0.13875064253807068,-0.011883970399072297,-0.16937530040740967,-0.16684678196907043,-0.022705475848784573,-0.18697655200958252,-0.194986492395401,-0.03164832205759538,-0.09586775302886963,-0.1336694061756134,-0.0036873072876240087,-0.13560467958450317,-0.19161903858184814,-0.012465145487954743,-0.15940141677856445,-0.2251473367214203,-0.023366707426180966,-0.17906421422958374,-0.254108190536499,-0.03247520239340318,-0.0738149881362915,-0.16325971484184265,-0.009048200261464245,-0.10903394222259521,-0.222667396068573,-0.019450821962823994,-0.1317768096923828,-0.2555071711540222,-0.0294426465897466,-0.15055960416793823,-0.28213053941726685,-0.036675325643887646,-0.04595446586608887,-0.18476465344429016,-0.016521963339915402,-0.07351440191268921,-0.23748824000358582,-0.02549856440412057,-0.09282469749450684,-0.2688031494617462,-0.031391548973193295,-0.11033505201339722,-0.29757189750671387,-0.03594802231775773,Hello
0.0,0.0,0.0,-0.05491077899932861,0.020599663257598877,-0.016005143045271453,-0.10218584537506104,0.000469207763671875,-0.023573353408659514,-0.12913984060287476,-0.04418760538101196,-0.031340077041472014,-0.1443260908126831,-0.08434325456619263,-0.03840219926723343,-0.10934090614318848,-0.11929395794868469,-0.0029737201862136686,-0.14219266176223755,-0.17954567074775696,-0.013947424000884112,-0.1603844165802002,-0.21476304531097412,-0.025350566475475844,-0.17564618587493896,-0.24865266680717468,-0.03453900617250305,-0.08777785301208496,-0.15925276279449463,-0.00540408677124482,-0.12372320890426636,-0.22976261377334595,-0.01495874904730421,-0.14603865146636963,-0.2713860869407654,-0.026473639054978904,-0.16503572463989258,-0.3081274628639221,-0.03586389821657043,-0.06210792064666748,-0.18447843194007874,-0.011223613737906035,-0.09351104497909546,-0.25443363189697266,-0.021647620468224105,-0.11410140991210938,-0.29418838024139404,-0.03136173587926727,-0.13120025396347046,-0.32703104615211487,-0.03826884505041939,-0.031412601470947266,-0.19932419061660767,-0.019103768735016402,-0.0551571249961853,-0.2615441083908081,-0.027794254465783652,-0.07167905569076538,-0.29926103353500366,-0.033242433785284575,-0.08632588386535645,-0.3332226872444153,-0.037264775006855544,Hello
0.0,0.0,0.0,-0.05746382474899292,0.013033270835876465,-0.015736740470490673,-0.10493910312652588,-0.014803886413574219,-0.022939822093210438,-0.1315203309059143,-0.06458801031112671,-0.03039199338909171,-0.14514261484146118,-0.10841035842895508,-0.037074381873569706,-0.10567992925643921,-0.13825684785842896,-0.001495601298845628,-0.13721323013305664,-0.20484915375709534,-0.01240920779909871,-0.15390849113464355,-0.24336302280426025,-0.02406121456678889,-0.16718244552612305,-0.27969858050346375,-0.03334032969232581,-0.08205622434616089,-0.17562511563301086,-0.0037174531413235457,-0.11623716354370117,-0.25216343998908997,-0.012667524085006932,-0.13673603534698486,-0.2984132766723633,-0.024272548422775486,-0.1537531614303589,-0.33803728222846985,-0.03373909594174407,-0.054898202419281006,-0.19765841960906982,-0.009450851396284321,-0.08374792337417603,-0.27403801679611206,-0.019200286284647206,-0.10255682468414307,-0.31871771812438965,-0.029471975207886913,-0.11794185638427734,-0.3551023602485657,-0.036875369415245274,-0.023083269596099854,-0.20813512802124023,-0.01721546837743304,-0.044304072856903076,-0.2748928964138031,-0.025545793042144993,-0.05903768539428711,-0.3155021369457245,-0.03133941666837714,-0.07168829441070557,-0.35190457105636597,-0.03561928720828078,Hello
0.0,0.0,0.0,-0.057947397232055664,-0.01578819751739502,-0.015857498571847373,-0.10311383008956909,-0.07528138160705566,-0.02191635914203971,-0.12932586669921875,-0.1362050175666809,-0.0287301591044411,-0.15498971939086914,-0.1730300486087799,-0.035661944598530226,-0.08597558736801147,-0.20197394490242004,-0.0019969969900444084,-0.11060130596160889,-0.27705511450767517,-0.012467308380280429,-0.12411189079284668,-0.3196794092655182,-0.024203706011746817,-0.13538610935211182,-0.3594610095024109,-0.03379670292196124,-0.05509060621261597,-0.2303290069103241,-0.004887717720691853,-0.07544964551925659,-0.3240932822227478,-0.013007555567298823,-0.08797073364257812,-0.38068580627441406,-0.023512705639575415,-0.09905946254730225,-0.4257548004388809,-0.03266157344040721,-0.022996366024017334,-0.23802408576011658,-0.01142074395028203,-0.036746442317962646,-0.33015164732933044,-0.021342202500079566,-0.04772448539733887,-0.3837999999523163,-0.03226108983216136,-0.058125972747802734,-0.4270859807729721,-0.04035215586480945,0.009904026985168457,-0.23015302419662476,-0.020100118071411543,0.004242897033691406,-0.30879494547843933,-0.028742836267326766,-0.000861048698425293,-0.35971134901046753,-0.035212901831243926,-0.006091773509979248,-0.40461859107017517,-0.0405690348154053,Hello
0.0,0.0,0.0,-0.06023359298706055,-0.022002696990966797,-0.02228052784630563,-0.11019682884216309,-0.08142620325088501,-0.03358634245523717,-0.14302539825439453,-0.13881373405456543,-0.044276495100348257,-0.17374998331069946,-0.17423051595687866,-0.05503580030926969,-0.0858989953994751,-0.23000609874725342,-0.011742632472305559,-0.1122162938117981,-0.31389686465263367,-0.024506321744411252,-0.1252974271774292,-0.36645254492759705,-0.03769084122905042,-0.1355312466621399,-0.4133930504322052,-0.04828826767334249,-0.04806351661682129,-0.2586269676685333,-0.013459983849315904,-0.06001114845275879,-0.36632707715034485,-0.021888422415941022,-0.0660061240196228,-0.4311147630214691,-0.031515982569544576,-0.07138055562973022,-0.48087719082832336,-0.040464878649800085,-0.010951817035675049,-0.2587476968765259,-0.019380676196306013,-0.01509469747543335,-0.35640811920166016,-0.029617863343446516,-0.018835902214050293,-0.41881322860717773,-0.04132364001998212,-0.023395538330078125,-0.4711211919784546,-0.05071523469814565,0.024439752101898193,-0.23999914526939392,-0.027951192678301595,0.03334110975265503,-0.321140319108963,-0.036375690819113515,0.03838294744491577,-0.37342217564582825,-0.04289272484311368,0.04088234901428223,-0.42203035950660706,-0.04889890235790517,Hello
0.0,0.0,0.0,-0.0614396333694458,-0.025861740112304688,-0.024575371028106474,-0.11215001344680786,-0.09351480007171631,-0.036313879967849516,-0.14749491214752197,-0.15353602170944214,-0.047190587700526976,-0.18145310878753662,-0.18049609661102295,-0.058284651220958494,-0.0824974775314331,-0.2512585520744324,-0.012446008355539107,-0.10661715269088745,-0.3401316702365875,-0.02490201938263681,-0.11756223440170288,-0.39525938034057617,-0.0383912992786577,-0.12568402290344238,-0.44473016262054443,-0.04959896552674081,-0.04253089427947998,-0.2774266302585602,-0.013485494733970427,-0.05097228288650513,-0.38878610730171204,-0.02088864120952394,-0.05438673496246338,-0.455695778131485,-0.02974373075477388,-0.05790364742279053,-0.5064823031425476,-0.03845085921994951,-0.004486978054046631,-0.27254346013069153,-0.01916444088629987,-0.00417482852935791,-0.3732636868953705,-0.029051817686479353,-0.004933714866638184,-0.43753111362457275,-0.0409341824363878,-0.007066488265991211,-0.49116384983062744,-0.05065286877862718,0.031018972396850586,-0.2475530505180359,-0.027849349857490324,0.04440230131149292,-0.3282836079597473,-0.036601498455922865,0.05269467830657959,-0.38102686405181885,-0.04375772151462343,0.05835074186325073,-0.431252658367157,-0.05039017620794084,Hello
0.0,0.0,0.0,-0.0608525276184082,-0.030295193195343018,-0.011275325942918357,-0.10028600692749023,-0.1118241548538208,-0.012016451027378139,-0.11681598424911499,-0.18943452835083008,-0.014646121341868934,-0.13434308767318726,-0.2416251301765442,-0.017336028669163284,-0.078610360622406,-0.2304592728614807,0.01304186224551529,-0.09571599960327148,-0.314773291349411,0.005168437450990382,-0.10286247730255127,-0.36597734689712524,-0.00660718236504465,-0.1070294976234436,-0.41466617584228516,-0.016920982901140746,-0.04623478651046753,-0.25359010696411133,0.008037032518402043,-0.06033444404602051,-0.3554862141609192,0.002667050767556134,-0.06857156753540039,-0.41954129934310913,-0.008286031004175243,-0.07598882913589478,-0.47322627902030945,-0.018185458187147674,-0.015507936477661133,-0.25566038489341736,-0.0012038927936401933,-0.024827420711517334,-0.35194289684295654,-0.008732920553669032,-0.03242850303649902,-0.4119679629802704,-0.019002818543597755,-0.040371596813201904,-0.46070683002471924,-0.027270783711358604,0.016428649425506592,-0.2407793402671814,-0.012707819271966514,0.008040070533752441,-0.32278817892074585,-0.019755248952790794,-9.72747802734375e-05,-0.3738332986831665,-0.024981121573731002,-0.007593393325805664,-0.419480562210083,-0.029758521396800575,Hello
0.0,0.0,0.0,-0.061411261558532715,-0.027197062969207764,-0.008819788861185174,-0.10133153200149536,-0.10443705320358276,-0.008198976683527093,-0.11900001764297485,-0.18134665489196777,-0.009944774377256493,-0.13671010732650757,-0.23166680335998535,-0.011713385748773675,-0.08053117990493774,-0.22411692142486572,0.019458431583732505,-0.0948491096496582,-0.30708813667297363,0.014201058839351077,-0.10166633129119873,-0.3580959439277649,0.003183402187094231,-0.10665422677993774,-0.4066312313079834,-0.007164959031253915,-0.050240516662597656,-0.24597549438476562,0.013794254344791312,-0.06522434949874878,-0.34398597478866577,0.01023745054462566,-0.07483929395675659,-0.40601658821105957,-0.0013143951577170299,-0.08455228805541992,-0.4600818157196045,-0.011987172233968835,-0.0211184024810791,-0.24890169501304626,0.003965513148248334,-0.03267174959182739,-0.34252864122390747,-0.0020566509841977165,-0.04147028923034668,-0.40154337882995605,-0.012878651897519688,-0.05125916004180908,-0.4508208632469177,-0.021846667098909478,0.01022636890411377,-0.23633313179016113,-0.007949385958820443,-0.0008037090301513672,-0.31691616773605347,-0.014095357786029439,-0.010556995868682861,-0.3667415380477905,-0.019581668245702843,-0.019597172737121582,-0.41218987107276917,-0.02481418119660006,Hello
0.0,0.0,0.0,-0.060974717140197754,-0.022797584533691406,-0.011844290966392279,-0.10213345289230347,-0.093350350856781,-0.012812197754383803,-0.12062102556228638,-0.16811603307724,-0.015153620006740809,-0.13566023111343384,-0.22446942329406738,-0.01699401306569648,-0.08153355121612549,-0.21168386936187744,0.01387684551417756,-0.09667235612869263,-0.29687297344207764,0.0071991825604431625,-0.10422587394714355,-0.34934306144714355,-0.003931838168055535,-0.10952717065811157,-0.39886966347694397,-0.013896761076749087,-0.05238622426986694,-0.2345169484615326,0.010178435047864198,-0.06825268268585205,-0.33283811807632446,0.005643199583291292,-0.07804054021835327,-0.39503544569015503,-0.005487505426854611,-0.08761179447174072,-0.44804227352142334,-0.015470288308561564,-0.02423882484436035,-0.2388143539428711,0.0023004898463927503,-0.03689706325531006,-0.3314233422279358,-0.004298602311164856,-0.04634451866149902,-0.389127254486084,-0.014622293958664656,-0.05654269456863403,-0.4370247423648834,-0.02282414826214385,0.00678098201751709,-0.2283915877342224,-0.007785533169508696,-0.004245162010192871,-0.308281272649765,-0.014593346590400458,-0.014402508735656738,-0.35810938477516174,-0.02024851235210967,-0.024119138717651367,-0.40399569272994995,-0.02510323243796897,Hello
0.0,0.0,0.0,-0.05970197916030884,-0.02051764726638794,-0.011993808255745364,-0.1000487208366394,-0.09393298625946045,-0.01356041203553815,-0.11735111474990845,-0.16989779472351074,-0.01659423536921878,-0.13481038808822632,-0.22260761260986328,-0.019579008736862136,-0.08112233877182007,-0.21085357666015625,0.00979258534197669,-0.09809482097625732,-0.2935889661312103,0.001798403632612633,-0.10646897554397583,-0.34450608491897583,-0.009629810744179679,-0.11254686117172241,-0.39253878593444824,-0.019786134877456618,-0.05155658721923828,-0.23519498109817505,0.005572931791441249,-0.06906867027282715,-0.33257973194122314,-0.0006906738185605832,-0.08004891872406006,-0.3946262001991272,-0.012126197622372104,-0.09032094478607178,-0.44779253005981445,-0.02228161744142909,-0.022568702697753906,-0.2407025694847107,-0.0025297047600432165,-0.03573119640350342,-0.3334927558898926,-0.0105347526755466,-0.04541748762130737,-0.3904295563697815,-0.021079941236628486,-0.05583316087722778,-0.4378032684326172,-0.029397169643296195,0.008869528770446777,-0.23097950220108032,-0.01276101875419755,-0.0028988122940063477,-0.3112035393714905,-0.02038701488937278,-0.013066411018371582,-0.3598811626434326,-0.026097979911817504,-0.02285158634185791,-0.4035338759422302,-0.031070691117299987,Hello
0.0,0.0,0.0,-0.059227168560028076,-0.018956780433654785,-0.012004460875097323,-0.09963083267211914,-0.09102213382720947,-0.013118725937012243,-0.11731672286987305,-0.16628223657608032,-0.015411115918460894,-0.13555234670639038,-0.21635949611663818,-0.017487629052403975,-0.08195632696151733,-0.20620059967041016,0.010291089568134737,-0.0997762680053711,-0.2880231440067291,0.003140893330645156,-0.10862445831298828,-0.3383249044418335,-0.007614657484147358,-0.11525225639343262,-0.38552945852279663,-0.01723942786097865,-0.052726686000823975,-0.23127979040145874,0.006764185879227114,-0.07038486003875732,-0.32687705755233765,0.001467692813683641,-0.08155596256256104,-0.3878880739212036,-0.009072972197238016,-0.09225654602050781,-0.4396677613258362,-0.018479645919207144,-0.0241316556930542,-0.23759183287620544,-0.0006422813433815122,-0.03791093826293945,-0.32867228984832764,-0.007857554327848959,-0.04840046167373657,-0.3846709728240967,-0.01789354599655013,-0.0595281720161438,-0.43104374408721924,-0.025753394436243582,0.007238507270812988,-0.22913503646850586,-0.010155180204812098,-0.004312872886657715,-0.3081672191619873,-0.01726750351131301,-0.014482676982879639,-0.35688281059265137,-0.02278376809895377,-0.02448904514312744,-0.4010326862335205,-0.027509991746548224,Hello
0.0,0.0,0.0,-0.05904144048690796,-0.01625537872314453,-0.013559521111801587,-0.10110825300216675,-0.08397442102432251,-0.016330930340245686,-0.12083017826080322,-0.15520447492599487,-0.01998663594122263,-0.13904458284378052,-0.20512187480926514,-0.02324831386204096,-0.08560621738433838,-0.20119482278823853,0.006003296532526292,-0.10653215646743774,-0.28030309081077576,-0.0026505714572522265,-0.11686444282531738,-0.3275628983974457,-0.013925525295690022,-0.12472951412200928,-0.37274080514907837,-0.023556434485271893,-0.05651998519897461,-0.22853705286979675,0.002860121260255255,-0.07708948850631714,-0.3225715160369873,-0.003899811470091663,-0.08922421932220459,-0.3813421130180359,-0.014737460698142968,-0.10020828247070312,-0.4319296181201935,-0.024020758393362485,-0.027342498302459717,-0.23697876930236816,-0.004052668280110083,-0.04293745756149292,-0.3261699080467224,-0.012115575309053384,-0.05405610799789429,-0.3802579343318939,-0.02203031902308794,-0.0658298134803772,-0.4256512522697449,-0.029489551606729947,0.00452190637588501,-0.23016119003295898,-0.013148096325949155,-0.007935762405395508,-0.3081130385398865,-0.020504956069544278,-0.018336713314056396,-0.3558855354785919,-0.025704723718718014,-0.02875816822052002,-0.39874863624572754,-0.02991700445409151,Hello
